order_id,product_id,order_date,qty,region,customer_type,base_price,unit_price,discount_pct,order_value,order_month,category,is_on_sale,sale_event,day_of_week,calc_order_value
2082,SKU0022,2025-08-14,2,Eastern Cape,Individual,6999,6417.93,8.3,12835.87,2025-08,Displays & Audio Visual,false,,Thursday,12835.87
2083,SKU0017,2025-08-14,1,Gauteng,Individual,3999,3814.46,4.61,3814.46,2025-08,Accessories & Peripherals,false,,Thursday,3814.46
2084,SKU0024,2025-08-19,3,Western Cape,Individual,14999,14772.43,1.51,44317.3,2025-08,Networking & Storage,false,,Tuesday,44317.3
2085,SKU0018,2025-08-19,1,Western Cape,Business,4999,4153.11,16.92,4153.11,2025-08,Accessories & Peripherals,false,,Tuesday,4153.11
2086,SKU0011,2025-08-19,1,Gauteng,Individual,18999,15931.57,16.15,15931.57,2025-08,Mobile & Smartphones,false,,Tuesday,15931.57
2087,SKU0021,2025-08-19,2,Western Cape,Individual,8999,7318.97,18.67,14637.94,2025-08,Displays & Audio Visual,false,,Tuesday,14637.94
2088,SKU0030,2025-08-19,1,Free State,Premium,12999,12696.76,2.33,12696.76,2025-08,Wearables & Smart Devices,false,,Tuesday,12696.76
2089,SKU0024,2025-08-19,1,Eastern Cape,Business,14999,13715.45,8.56,13715.45,2025-08,Networking & Storage,false,,Tuesday,13715.45
2090,SKU0023,2025-08-19,1,Eastern Cape,Individual,6999,5685.36,18.77,5685.36,2025-08,Networking & Storage,false,,Tuesday,5685.36
2091,SKU0008,2025-08-24,1,Eastern Cape,Business,26999,23072.75,14.54,23072.75,2025-08,Computers & Laptops,false,,Sunday,23072.75
2092,SKU0008,2025-08-29,1,Gauteng,Individual,26999,24796.45,8.16,24796.45,2025-08,Computers & Laptops,false,,Friday,24796.45
2093,SKU0008,2025-08-29,1,Eastern Cape,Business,26999,24690.27,8.55,24690.27,2025-08,Computers & Laptops,false,,Friday,24690.27
2094,SKU0010,2025-08-29,1,Western Cape,Individual,32999,31944.69,3.19,31944.69,2025-08,Mobile & Smartphones,false,,Friday,31944.69
2095,SKU0027,2025-01-01,1,Eastern Cape,Individual,4087,3853.89,5.7,3853.89,2025-01,Software & Licensing,false,,Wednesday,3853.89
2096,SKU0008,2025-01-01,1,Free State,Individual,26999,25571.83,5.29,25571.83,2025-01,Computers & Laptops,false,,Wednesday,25571.83
2097,SKU0021,2025-01-01,1,Free State,Individual,8999,7547.13,16.13,7547.13,2025-01,Displays & Audio Visual,false,,Wednesday,7547.13
2098,SKU0030,2025-01-01,1,Free State,Individual,12999,12570.73,3.29,12570.73,2025-01,Wearables & Smart Devices,false,,Wednesday,12570.73
2099,SKU0030,2025-01-01,1,Eastern Cape,Individual,12999,10901.54,16.14,10901.54,2025-01,Wearables & Smart Devices,false,,Wednesday,10901.54
2100,SKU0026,2025-01-06,1,Eastern Cape,Business,2535,2400.63,5.3,2400.63,2025-01,Software & Licensing,false,,Monday,2400.63
2101,SKU0028,2025-01-06,1,Eastern Cape,Individual,34999,30882.11,11.76,30882.11,2025-01,Gaming & Entertainment,false,,Monday,30882.11
2102,SKU0028,2025-01-11,1,Eastern Cape,Individual,34999,32016.23,8.52,32016.23,2025-01,Gaming & Entertainment,false,,Saturday,32016.23
2103,SKU0024,2025-01-11,1,Free State,Individual,14999,14051.26,6.32,14051.26,2025-01,Networking & Storage,false,,Saturday,14051.26
2104,SKU0025,2025-01-16,1,Gauteng,Individual,2999,2435.96,18.77,2435.96,2025-01,Networking & Storage,false,,Thursday,2435.96
2105,SKU0021,2025-01-16,1,Western Cape,Individual,8999,8260.56,8.21,8260.56,2025-01,Displays & Audio Visual,false,,Thursday,8260.56
2106,SKU0010,2025-01-16,1,Free State,Individual,32999,28455.98,13.77,28455.98,2025-01,Mobile & Smartphones,false,,Thursday,28455.98
2107,SKU0029,2025-01-16,1,Gauteng,Individual,24999,23725.74,5.09,23725.74,2025-01,Gaming & Entertainment,false,,Thursday,23725.74
2108,SKU0028,2025-01-21,1,Free State,Individual,34999,33683.56,3.76,33683.56,2025-01,Gaming & Entertainment,false,,Tuesday,33683.56
2109,SKU0008,2025-01-21,1,Gauteng,Individual,26999,24491.6,9.29,24491.6,2025-01,Computers & Laptops,false,,Tuesday,24491.6
2110,SKU0016,2025-01-21,1,Eastern Cape,Individual,1299,1106.88,14.79,1106.88,2025-01,Accessories & Peripherals,false,,Tuesday,1106.88
2111,SKU0012,2025-01-21,3,Eastern Cape,Individual,28999,28420.39,2,85261.17,2025-01,Mobile & Smartphones,false,,Tuesday,85261.17
2112,SKU0029,2025-01-21,1,Western Cape,Business,24999,20416.55,18.33,20416.55,2025-01,Gaming & Entertainment,false,,Tuesday,20416.55
2113,SKU0030,2025-01-21,1,Western Cape,Individual,12999,11758.51,9.54,11758.51,2025-01,Wearables & Smart Devices,false,,Tuesday,11758.51
2114,SKU0025,2025-01-26,2,Western Cape,Individual,2999,2677.82,10.71,5355.65,2025-01,Networking & Storage,false,,Sunday,5355.65
2115,SKU0013,2025-01-31,1,Free State,Individual,8999,7558.89,16,7558.89,2025-01,Mobile & Smartphones,false,,Friday,7558.89
2116,SKU0009,2025-01-31,3,KwaZulu-Natal,Business,24999,22578.58,9.68,67735.75,2025-01,Mobile & Smartphones,false,,Friday,67735.75
2117,SKU0026,2025-01-31,1,KwaZulu-Natal,Individual,2535,2272.58,10.35,2272.58,2025-01,Software & Licensing,false,,Friday,2272.58
2118,SKU0030,2025-01-31,1,KwaZulu-Natal,Individual,12999,11241.29,13.52,11241.29,2025-01,Wearables & Smart Devices,false,,Friday,11241.29
2119,SKU0025,2025-02-05,1,KwaZulu-Natal,Individual,2999,2766.5,7.75,2766.5,2025-02,Networking & Storage,false,,Wednesday,2766.5
2120,SKU0019,2025-02-20,1,KwaZulu-Natal,Individual,12999,12054.43,7.27,12054.43,2025-02,Displays & Audio Visual,false,,Thursday,12054.43
2121,SKU0018,2025-02-25,1,KwaZulu-Natal,Individual,4999,4328.69,13.41,4328.69,2025-02,Accessories & Peripherals,false,,Tuesday,4328.69
2122,SKU0017,2025-02-25,1,Eastern Cape,Individual,3999,3865.47,3.34,3865.47,2025-02,Accessories & Peripherals,false,,Tuesday,3865.47
2123,SKU0011,2025-02-25,1,Gauteng,Individual,18999,18263.27,3.87,18263.27,2025-02,Mobile & Smartphones,false,,Tuesday,18263.27
2124,SKU0014,2025-02-25,1,KwaZulu-Natal,Individual,23999,19894.79,17.1,19894.79,2025-02,Mobile & Smartphones,false,,Tuesday,19894.79
2125,SKU0028,2025-02-25,2,Gauteng,Business,34999,30546.43,12.72,61092.87,2025-02,Gaming & Entertainment,false,,Tuesday,61092.87
2126,SKU0016,2025-02-25,1,Western Cape,Individual,1299,1271.14,2.14,1271.14,2025-02,Accessories & Peripherals,false,,Tuesday,1271.14
2127,SKU0023,2025-03-02,1,Eastern Cape,Business,6999,6263.84,10.5,6263.84,2025-03,Networking & Storage,false,,Sunday,6263.84
2128,SKU0030,2025-03-02,1,Free State,Individual,12999,11363.34,12.58,11363.34,2025-03,Wearables & Smart Devices,false,,Sunday,11363.34
2129,SKU0028,2025-03-02,3,Gauteng,Individual,34999,33415.98,4.52,100247.95,2025-03,Gaming & Entertainment,false,,Sunday,100247.95
2130,SKU0005,2025-03-07,1,Gauteng,Business,39999,34856.42,12.86,34856.42,2025-03,Computers & Laptops,false,,Friday,34856.42
2131,SKU0014,2025-03-07,1,Free State,Individual,23999,21947.05,8.55,21947.05,2025-03,Mobile & Smartphones,false,,Friday,21947.05
2132,SKU0029,2025-03-07,1,Gauteng,Individual,24999,23317.53,6.73,23317.53,2025-03,Gaming & Entertainment,false,,Friday,23317.53
2133,SKU0013,2025-03-07,1,Western Cape,Individual,8999,8655.05,3.82,8655.05,2025-03,Mobile & Smartphones,false,,Friday,8655.05
2134,SKU0030,2025-03-07,1,KwaZulu-Natal,Individual,12999,11168.28,14.08,11168.28,2025-03,Wearables & Smart Devices,false,,Friday,11168.28
2135,SKU0024,2025-03-12,1,Western Cape,Individual,14999,14381.38,4.12,14381.38,2025-03,Networking & Storage,false,,Wednesday,14381.38
2136,SKU0028,2025-03-12,2,Eastern Cape,Individual,34999,31740.68,9.31,63481.37,2025-03,Gaming & Entertainment,false,,Wednesday,63481.37
2137,SKU0014,2025-03-12,3,KwaZulu-Natal,Individual,23999,21681.39,9.66,65044.18,2025-03,Mobile & Smartphones,false,,Wednesday,65044.18
2138,SKU0016,2025-03-12,1,Eastern Cape,Individual,1299,1175.06,9.54,1175.06,2025-03,Accessories & Peripherals,false,,Wednesday,1175.06
2139,SKU0019,2025-03-12,1,KwaZulu-Natal,Premium,12999,12056.44,7.25,12056.44,2025-03,Displays & Audio Visual,false,,Wednesday,12056.44
2140,SKU0028,2025-03-17,2,Gauteng,Individual,34999,34191.2,2.31,68382.4,2025-03,Gaming & Entertainment,false,,Monday,68382.4
2141,SKU0014,2025-03-17,1,Western Cape,Individual,23999,19876.73,17.18,19876.73,2025-03,Mobile & Smartphones,false,,Monday,19876.73
2142,SKU0030,2025-03-17,1,Free State,Individual,12999,11326.37,12.87,11326.37,2025-03,Wearables & Smart Devices,false,,Monday,11326.37
2143,SKU0015,2025-04-01,2,Western Cape,Individual,8999,8583.28,4.62,17166.57,2025-04,Accessories & Peripherals,false,,Tuesday,17166.57
2144,SKU0007,2025-04-01,1,Gauteng,Individual,17999,17277.01,4.01,17277.01,2025-04,Computers & Laptops,false,,Tuesday,17277.01
2145,SKU0018,2025-04-06,1,KwaZulu-Natal,Individual,4999,4826.28,3.46,4826.28,2025-04,Accessories & Peripherals,false,,Sunday,4826.28
2146,SKU0030,2025-04-06,1,Eastern Cape,Business,12999,10601.13,18.45,10601.13,2025-04,Wearables & Smart Devices,false,,Sunday,10601.13
2147,SKU0021,2025-04-06,1,KwaZulu-Natal,Individual,8999,7537.24,16.24,7537.24,2025-04,Displays & Audio Visual,false,,Sunday,7537.24
2148,SKU0030,2025-04-06,1,Eastern Cape,Individual,12999,12873,0.97,12873,2025-04,Wearables & Smart Devices,false,,Sunday,12873
2149,SKU0024,2025-04-11,1,Eastern Cape,Individual,14999,13030.59,13.12,13030.59,2025-04,Networking & Storage,false,,Friday,13030.59
2150,SKU0020,2025-04-11,2,KwaZulu-Natal,Individual,5579,4773.41,14.44,9546.82,2025-04,Displays & Audio Visual,false,,Friday,9546.82
2151,SKU0012,2025-04-11,1,KwaZulu-Natal,Individual,28999,28077.27,3.18,28077.27,2025-04,Mobile & Smartphones,false,,Friday,28077.27
2152,SKU0030,2025-04-11,1,Gauteng,Individual,12999,10535.37,18.95,10535.37,2025-04,Wearables & Smart Devices,false,,Friday,10535.37
2153,SKU0025,2025-04-16,1,Eastern Cape,Individual,2999,2657.51,11.39,2657.51,2025-04,Networking & Storage,false,,Wednesday,2657.51
2154,SKU0012,2025-04-16,1,Eastern Cape,Business,28999,24430.59,15.75,24430.59,2025-04,Mobile & Smartphones,false,,Wednesday,24430.59
2155,SKU0030,2025-04-16,2,KwaZulu-Natal,Individual,12999,12876.9,0.94,25753.8,2025-04,Wearables & Smart Devices,false,,Wednesday,25753.8
2156,SKU0030,2025-04-21,1,Eastern Cape,Individual,12999,12244.1,5.81,12244.1,2025-04,Wearables & Smart Devices,false,,Monday,12244.1
2157,SKU0030,2025-04-21,2,Free State,Business,12999,11994.17,7.73,23988.34,2025-04,Wearables & Smart Devices,false,,Monday,23988.34
2158,SKU0025,2025-04-26,1,Free State,Individual,2999,2415.17,19.47,2415.17,2025-04,Networking & Storage,false,,Saturday,2415.17
2159,SKU0030,2025-04-26,2,Western Cape,Individual,12999,11042.06,15.05,22084.12,2025-04,Wearables & Smart Devices,false,,Saturday,22084.12
2160,SKU0030,2025-05-01,2,KwaZulu-Natal,Individual,12999,10637.43,18.17,21274.86,2025-05,Wearables & Smart Devices,false,,Thursday,21274.86
2161,SKU0022,2025-05-01,1,Eastern Cape,Individual,6999,5756.62,17.75,5756.62,2025-05,Displays & Audio Visual,false,,Thursday,5756.62
2162,SKU0026,2025-05-06,1,KwaZulu-Natal,Business,2535,2198.53,13.27,2198.53,2025-05,Software & Licensing,false,,Tuesday,2198.53
2163,SKU0004,2025-05-06,1,Eastern Cape,Premium,45999,39313.27,14.53,39313.27,2025-05,Computers & Laptops,false,,Tuesday,39313.27
2164,SKU0022,2025-05-06,2,KwaZulu-Natal,Individual,6999,6408.52,8.44,12817.05,2025-05,Displays & Audio Visual,false,,Tuesday,12817.05
2165,SKU0028,2025-05-16,3,Gauteng,Individual,34999,28679.38,18.06,86038.13,2025-05,Gaming & Entertainment,false,,Friday,86038.13
2166,SKU0025,2025-05-16,1,KwaZulu-Natal,Business,2999,2566.65,14.42,2566.65,2025-05,Networking & Storage,false,,Friday,2566.65
2167,SKU0019,2025-05-16,1,Western Cape,Individual,12999,12841.24,1.21,12841.24,2025-05,Displays & Audio Visual,false,,Friday,12841.24
2168,SKU0030,2025-05-16,1,Eastern Cape,Individual,12999,10789.58,17,10789.58,2025-05,Wearables & Smart Devices,false,,Friday,10789.58
2169,SKU0020,2025-05-16,1,Free State,Individual,5579,5156.11,7.58,5156.11,2025-05,Displays & Audio Visual,false,,Friday,5156.11
2170,SKU0022,2025-05-16,2,Western Cape,Individual,6999,6727.26,3.88,13454.52,2025-05,Displays & Audio Visual,false,,Friday,13454.52
2171,SKU0021,2025-05-16,1,Gauteng,Premium,8999,8559.35,4.89,8559.35,2025-05,Displays & Audio Visual,false,,Friday,8559.35
2172,SKU0006,2025-05-16,1,Gauteng,Business,22999,17917.97,22.09,17917.97,2025-05,Computers & Laptops,false,,Friday,17917.97
2173,SKU0024,2025-05-16,1,Western Cape,Individual,14999,14279.2,4.8,14279.2,2025-05,Networking & Storage,false,,Friday,14279.2
2174,SKU0026,2025-05-21,3,Free State,Individual,2535,2064.25,18.57,6192.74,2025-05,Software & Licensing,false,,Wednesday,6192.74
2175,SKU0012,2025-05-26,1,Eastern Cape,Individual,28999,24238.29,16.42,24238.29,2025-05,Mobile & Smartphones,false,,Monday,24238.29
2176,SKU0002,2025-05-26,1,Western Cape,Individual,24999,21549.01,13.8,21549.01,2025-05,Computers & Laptops,false,,Monday,21549.01
2177,SKU0030,2025-05-26,1,Free State,Individual,12999,12019.37,7.54,12019.37,2025-05,Wearables & Smart Devices,false,,Monday,12019.37
2178,SKU0016,2025-05-26,1,Free State,Individual,1299,1236.32,4.82,1236.32,2025-05,Accessories & Peripherals,false,,Monday,1236.32
2179,SKU0020,2025-05-26,2,Western Cape,Individual,5579,4679.77,16.12,9359.54,2025-05,Displays & Audio Visual,false,,Monday,9359.54
2180,SKU0028,2025-05-26,2,Free State,Individual,34999,33658.39,3.83,67316.78,2025-05,Gaming & Entertainment,false,,Monday,67316.78
2181,SKU0029,2025-05-31,1,Gauteng,Individual,24999,20670.95,17.31,20670.95,2025-05,Gaming & Entertainment,false,,Saturday,20670.95
2182,SKU0008,2025-05-31,1,Gauteng,Business,26999,21653.1,19.8,21653.1,2025-05,Computers & Laptops,false,,Saturday,21653.1
2183,SKU0010,2025-05-31,1,Eastern Cape,Premium,32999,32621.31,1.14,32621.31,2025-05,Mobile & Smartphones,false,,Saturday,32621.31
2184,SKU0021,2025-05-31,1,KwaZulu-Natal,Individual,8999,8725.02,3.04,8725.02,2025-05,Displays & Audio Visual,false,,Saturday,8725.02
2185,SKU0030,2025-06-05,1,Free State,Individual,12999,10896.3,16.18,10896.3,2025-06,Wearables & Smart Devices,false,,Thursday,10896.3
2186,SKU0021,2025-06-05,1,Eastern Cape,Business,8999,7731.55,14.08,7731.55,2025-06,Displays & Audio Visual,false,,Thursday,7731.55
2187,SKU0015,2025-06-05,1,Western Cape,Individual,8999,7204.95,19.94,7204.95,2025-06,Accessories & Peripherals,false,,Thursday,7204.95
2188,SKU0030,2025-06-05,1,Free State,Business,12999,10951.16,15.75,10951.16,2025-06,Wearables & Smart Devices,false,,Thursday,10951.16
2189,SKU0020,2025-06-05,1,Gauteng,Individual,5579,5014.66,10.12,5014.66,2025-06,Displays & Audio Visual,false,,Thursday,5014.66
2190,SKU0004,2025-06-10,1,Free State,Individual,45999,44111.32,4.1,44111.32,2025-06,Computers & Laptops,false,,Tuesday,44111.32
2191,SKU0002,2025-06-10,1,Western Cape,Individual,24999,23635.09,5.46,23635.09,2025-06,Computers & Laptops,false,,Tuesday,23635.09
2192,SKU0026,2025-06-10,1,Gauteng,Individual,2535,2084.87,17.76,2084.87,2025-06,Software & Licensing,false,,Tuesday,2084.87
2193,SKU0011,2025-06-10,1,Western Cape,Individual,18999,15414.61,18.87,15414.61,2025-06,Mobile & Smartphones,false,,Tuesday,15414.61
2194,SKU0010,2025-06-10,1,KwaZulu-Natal,Individual,32999,30769.48,6.76,30769.48,2025-06,Mobile & Smartphones,false,,Tuesday,30769.48
2195,SKU0030,2025-06-10,2,KwaZulu-Natal,Business,12999,11055.48,14.95,22110.96,2025-06,Wearables & Smart Devices,false,,Tuesday,22110.96
2196,SKU0018,2025-06-10,1,KwaZulu-Natal,Individual,4999,4634.03,7.3,4634.03,2025-06,Accessories & Peripherals,false,,Tuesday,4634.03
2197,SKU0022,2025-06-10,1,KwaZulu-Natal,Premium,6999,6766.51,3.32,6766.51,2025-06,Displays & Audio Visual,false,,Tuesday,6766.51
2198,SKU0025,2025-06-15,1,Gauteng,Individual,2999,2654.73,11.48,2654.73,2025-06,Networking & Storage,false,,Sunday,2654.73
2199,SKU0030,2025-06-15,2,Eastern Cape,Business,12999,10075.74,22.49,20151.48,2025-06,Wearables & Smart Devices,false,,Sunday,20151.48
2200,SKU0013,2025-06-20,1,Western Cape,Individual,8999,8463.24,5.95,8463.24,2025-06,Mobile & Smartphones,false,,Friday,8463.24
2201,SKU0017,2025-06-20,1,Western Cape,Individual,3999,3579.78,10.48,3579.78,2025-06,Accessories & Peripherals,false,,Friday,3579.78
2202,SKU0027,2025-06-20,2,Western Cape,Individual,4087,4055.96,0.76,8111.92,2025-06,Software & Licensing,false,,Friday,8111.92
2203,SKU0017,2025-06-25,1,Gauteng,Business,3999,3194.4,20.12,3194.4,2025-06,Accessories & Peripherals,false,,Wednesday,3194.4
2204,SKU0006,2025-06-25,1,Western Cape,Business,22999,17992.79,21.77,17992.79,2025-06,Computers & Laptops,false,,Wednesday,17992.79
2205,SKU0028,2025-06-25,3,Eastern Cape,Individual,34999,33071.05,5.51,99213.14,2025-06,Gaming & Entertainment,false,,Wednesday,99213.14
2206,SKU0026,2025-06-30,3,Free State,Individual,2535,2371.98,6.43,7115.93,2025-06,Software & Licensing,false,,Monday,7115.93
2207,SKU0026,2025-06-30,1,KwaZulu-Natal,Individual,2535,2029.95,19.92,2029.95,2025-06,Software & Licensing,false,,Monday,2029.95
2208,SKU0026,2025-06-30,1,Eastern Cape,Individual,2535,2376.44,6.25,2376.44,2025-06,Software & Licensing,false,,Monday,2376.44
2209,SKU0028,2025-06-30,1,Gauteng,Individual,34999,30350.43,13.28,30350.43,2025-06,Gaming & Entertainment,false,,Monday,30350.43
2210,SKU0014,2025-07-25,1,Free State,Individual,23999,23494.55,2.1,23494.55,2025-07,Mobile & Smartphones,false,,Friday,23494.55
2211,SKU0018,2025-07-25,2,Eastern Cape,Business,4999,3961.53,20.75,7923.06,2025-07,Accessories & Peripherals,false,,Friday,7923.06
2212,SKU0020,2025-07-25,1,KwaZulu-Natal,Individual,5579,5566.95,0.22,5566.95,2025-07,Displays & Audio Visual,false,,Friday,5566.95
2213,SKU0024,2025-07-25,2,KwaZulu-Natal,Individual,14999,12680.51,15.46,25361.03,2025-07,Networking & Storage,false,,Friday,25361.03
2214,SKU0030,2025-07-30,1,Western Cape,Individual,12999,11610.61,10.68,11610.61,2025-07,Wearables & Smart Devices,false,,Wednesday,11610.61
2215,SKU0030,2025-07-30,2,Gauteng,Business,12999,10830.96,16.68,21661.92,2025-07,Wearables & Smart Devices,false,,Wednesday,21661.92
2216,SKU0011,2025-08-04,1,Free State,Business,18999,16230.08,14.57,16230.08,2025-08,Mobile & Smartphones,false,,Monday,16230.08
2217,SKU0009,2025-08-04,2,Eastern Cape,Business,24999,20978.53,16.08,41957.06,2025-08,Mobile & Smartphones,false,,Monday,41957.06
2218,SKU0027,2025-08-09,1,Gauteng,Individual,4087,3462.54,15.28,3462.54,2025-08,Software & Licensing,false,,Saturday,3462.54
2219,SKU0026,2025-08-09,1,Free State,Individual,2535,2069.7,18.36,2069.7,2025-08,Software & Licensing,false,,Saturday,2069.7
2220,SKU0024,2025-08-09,3,Free State,Business,14999,12242.02,18.38,36726.07,2025-08,Networking & Storage,false,,Saturday,36726.07
2221,SKU0025,2025-08-09,1,Gauteng,Individual,2999,2605.41,13.12,2605.41,2025-08,Networking & Storage,false,,Saturday,2605.41
2222,SKU0023,2025-08-09,1,Eastern Cape,Individual,6999,6934.05,0.93,6934.05,2025-08,Networking & Storage,false,,Saturday,6934.05
2223,SKU0008,2025-08-09,3,Western Cape,Individual,26999,22841.3,15.4,68523.89,2025-08,Computers & Laptops,false,,Saturday,68523.89
2224,SKU0001,2025-08-09,2,KwaZulu-Natal,Individual,28999,26049.64,10.17,52099.29,2025-08,Computers & Laptops,false,,Saturday,52099.29
2225,SKU0027,2025-08-09,1,Gauteng,Individual,4087,3489.54,14.62,3489.54,2025-08,Software & Licensing,false,,Saturday,3489.54
2226,SKU0007,2025-08-14,1,Western Cape,Business,17999,15520.51,13.77,15520.51,2025-08,Computers & Laptops,false,,Thursday,15520.51
2227,SKU0030,2025-08-14,1,KwaZulu-Natal,Individual,12999,12863.9,1.04,12863.9,2025-08,Wearables & Smart Devices,false,,Thursday,12863.9
2228,SKU0030,2025-08-14,1,Gauteng,Business,12999,12005.78,7.64,12005.78,2025-08,Wearables & Smart Devices,false,,Thursday,12005.78
2229,SKU0026,2025-08-14,1,Western Cape,Individual,2535,2395.1,5.52,2395.1,2025-08,Software & Licensing,false,,Thursday,2395.1
2230,SKU0024,2025-08-14,1,Eastern Cape,Individual,14999,12338.68,17.74,12338.68,2025-08,Networking & Storage,false,,Thursday,12338.68
2231,SKU0018,2025-08-14,1,Gauteng,Individual,4999,4902.2,1.94,4902.2,2025-08,Accessories & Peripherals,false,,Thursday,4902.2
2232,SKU0009,2025-08-14,3,Free State,Premium,24999,23507.41,5.97,70522.23,2025-08,Mobile & Smartphones,false,,Thursday,70522.23
2233,SKU0025,2025-08-19,1,Free State,Individual,2999,2753.35,8.19,2753.35,2025-08,Networking & Storage,false,,Tuesday,2753.35
2234,SKU0024,2025-08-19,2,KwaZulu-Natal,Individual,14999,13542.6,9.71,27085.21,2025-08,Networking & Storage,false,,Tuesday,27085.21
2235,SKU0008,2025-08-19,2,Eastern Cape,Individual,26999,23731.74,12.1,47463.47,2025-08,Computers & Laptops,false,,Tuesday,47463.47
2236,SKU0018,2025-08-19,1,Eastern Cape,Business,4999,4244.22,15.1,4244.22,2025-08,Accessories & Peripherals,false,,Tuesday,4244.22
2237,SKU0024,2025-08-19,1,Gauteng,Individual,14999,13373.83,10.84,13373.83,2025-08,Networking & Storage,false,,Tuesday,13373.83
2238,SKU0001,2025-08-19,2,Western Cape,Individual,28999,23924.25,17.5,47848.49,2025-08,Computers & Laptops,false,,Tuesday,47848.49
2239,SKU0026,2025-08-24,2,Western Cape,Individual,2535,2071.05,18.3,4142.11,2025-08,Software & Licensing,false,,Sunday,4142.11
2240,SKU0018,2025-08-24,1,KwaZulu-Natal,Individual,4999,4560.48,8.77,4560.48,2025-08,Accessories & Peripherals,false,,Sunday,4560.48
2241,SKU0018,2025-08-24,2,Free State,Business,4999,4292.82,14.13,8585.65,2025-08,Accessories & Peripherals,false,,Sunday,8585.65
2242,SKU0002,2025-08-24,1,Free State,Individual,24999,24461.95,2.15,24461.95,2025-08,Computers & Laptops,false,,Sunday,24461.95
2243,SKU0008,2025-08-24,2,Eastern Cape,Individual,26999,26288.57,2.63,52577.15,2025-08,Computers & Laptops,false,,Sunday,52577.15
2244,SKU0023,2025-08-24,1,KwaZulu-Natal,Individual,6999,6641.8,5.1,6641.8,2025-08,Networking & Storage,false,,Sunday,6641.8
2245,SKU0025,2025-08-29,2,Gauteng,Individual,2999,2933.01,2.2,5866.02,2025-08,Networking & Storage,false,,Friday,5866.02
2246,SKU0026,2025-08-29,2,Eastern Cape,Individual,2535,2320.36,8.47,4640.71,2025-08,Software & Licensing,false,,Friday,4640.71
2247,SKU0030,2025-08-29,1,Free State,Individual,12999,12808.84,1.46,12808.84,2025-08,Wearables & Smart Devices,false,,Friday,12808.84
2248,SKU0028,2025-08-29,2,Eastern Cape,Individual,34999,33006.24,5.69,66012.49,2025-08,Gaming & Entertainment,false,,Friday,66012.49
2249,SKU0016,2025-08-29,1,Gauteng,Business,1299,1053.26,18.92,1053.26,2025-08,Accessories & Peripherals,false,,Friday,1053.26
2250,SKU0026,2025-01-01,1,KwaZulu-Natal,Individual,2535,2152.88,15.07,2152.88,2025-01,Software & Licensing,false,,Wednesday,2152.88
2251,SKU0013,2025-01-01,1,Free State,Business,8999,8464.35,5.94,8464.35,2025-01,Mobile & Smartphones,false,,Wednesday,8464.35
2252,SKU0016,2025-01-01,1,Western Cape,Individual,1299,1256.68,3.26,1256.68,2025-01,Accessories & Peripherals,false,,Wednesday,1256.68
2253,SKU0030,2025-01-01,1,Eastern Cape,Individual,12999,12160.69,6.45,12160.69,2025-01,Wearables & Smart Devices,false,,Wednesday,12160.69
2254,SKU0008,2025-01-11,1,Western Cape,Business,26999,24277.33,10.08,24277.33,2025-01,Computers & Laptops,false,,Saturday,24277.33
2255,SKU0030,2025-01-11,1,Eastern Cape,Individual,12999,12884.92,0.88,12884.92,2025-01,Wearables & Smart Devices,false,,Saturday,12884.92
2256,SKU0030,2025-01-11,2,Eastern Cape,Individual,12999,10594.24,18.5,21188.49,2025-01,Wearables & Smart Devices,false,,Saturday,21188.49
2257,SKU0007,2025-01-11,1,Gauteng,Individual,17999,16822.68,6.54,16822.68,2025-01,Computers & Laptops,false,,Saturday,16822.68
2258,SKU0028,2025-01-11,3,KwaZulu-Natal,Individual,34999,34441.44,1.59,103324.32,2025-01,Gaming & Entertainment,false,,Saturday,103324.32
2259,SKU0015,2025-01-16,1,KwaZulu-Natal,Individual,8999,8360.08,7.1,8360.08,2025-01,Accessories & Peripherals,false,,Thursday,8360.08
2260,SKU0023,2025-01-16,3,Western Cape,Individual,6999,6826.43,2.47,20479.28,2025-01,Networking & Storage,false,,Thursday,20479.28
2261,SKU0030,2025-01-16,1,Free State,Individual,12999,12938.08,0.47,12938.08,2025-01,Wearables & Smart Devices,false,,Thursday,12938.08
2262,SKU0030,2025-01-16,1,KwaZulu-Natal,Individual,12999,12812.51,1.43,12812.51,2025-01,Wearables & Smart Devices,false,,Thursday,12812.51
2263,SKU0002,2025-01-21,1,Gauteng,Individual,24999,21703.96,13.18,21703.96,2025-01,Computers & Laptops,false,,Tuesday,21703.96
2264,SKU0008,2025-01-21,1,Eastern Cape,Individual,26999,22545.04,16.5,22545.04,2025-01,Computers & Laptops,false,,Tuesday,22545.04
2265,SKU0003,2025-01-21,2,Gauteng,Business,19999,18742.05,6.29,37484.1,2025-01,Computers & Laptops,false,,Tuesday,37484.1
2266,SKU0004,2025-01-21,2,KwaZulu-Natal,Individual,45999,42787.79,6.98,85575.58,2025-01,Computers & Laptops,false,,Tuesday,85575.58
2267,SKU0011,2025-01-21,1,Gauteng,Individual,18999,17885.94,5.86,17885.94,2025-01,Mobile & Smartphones,false,,Tuesday,17885.94
2268,SKU0024,2025-01-26,1,Eastern Cape,Individual,14999,14877.25,0.81,14877.25,2025-01,Networking & Storage,false,,Sunday,14877.25
